Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Diesel,Fuel_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Age
2569,Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2017,65367,First,11.36,2755.0,171.5,7.0,28.05 Lakh,20.14,True,False,True,False,7,7
2589,Maruti Wagon R VXI AMT,Mumbai,2016,8000,First,22.5,998.0,67.0,5.0,6.14 Lakh,4.15,False,True,True,False,8,8
2592,Maruti Alto K10 VXI,Mumbai,2016,13198,First,24.07,998.0,67.1,5.0,4.82 Lakh,3.15,False,True,False,True,8,8
2595,Tata Tiago AMT 1.2 Revotron XZA,Coimbatore,2019,15379,First,23.84,1199.0,83.83,5.0,7.17 Lakh,6.97,False,True,True,False,5,5
2604,Mini Cooper Convertible S,Mumbai,2016,15000,First,16.82,1998.0,189.08,4.0,44.28 Lakh,35.0,False,True,True,False,8,8
2607,Hyundai Verna CRDi 1.6 SX Option,Pune,2017,50000,First,22.0,1582.0,126.2,5.0,15.72 Lakh,11.5,True,False,False,True,7,7
2622,Renault Duster 85PS Diesel RxE,Pune,2016,54000,First,19.87,1461.0,83.8,5.0,11.27 Lakh,6.5,True,False,False,True,8,8
2648,Honda BRV i-VTEC V MT,Pune,2016,9200,First,15.4,1497.0,117.3,7.0,13.58 Lakh,8.0,False,True,False,True,8,8
2649,Honda Amaze S Diesel,Hyderabad,2015,29000,First,27.4,1498.0,98.6,5.0,9.09 Lakh,5.99,True,False,False,True,9,9
2665,Maruti Alto K10 VXI,Kochi,2018,46805,First,24.07,998.0,67.1,5.0,4.09 Lakh,3.63,False,True,False,True,6,6
2667,Tata Zest Revotron 1.2T XE,Mumbai,2017,100000,First,17.57,1193.0,88.7,5.0,6.83 Lakh,4.25,False,True,False,True,7,7
2678,Maruti Wagon R LXI,Kochi,2011,15466,First,22.5,998.0,67.04,5.0,5.04 Lakh,3.36,False,True,False,True,13,13
2692,BMW 3 Series 320d,Kolkata,2011,70000,First,22.69,1995.0,190.0,5.0,43.81 Lakh,10.3,True,False,True,False,13,13
2694,Maruti Wagon R VXI,Kochi,2014,41994,First,22.5,998.0,67.04,5.0,5.12 Lakh,3.41,False,True,False,True,10,10
2699,Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,51000,First,15.17,1968.0,181.0,5.0,48.64 Lakh,27.5,True,False,True,False,9,9
2700,Maruti Wagon R VXI 1.2,Jaipur,2015,64876,First,21.5,1197.0,81.8,5.0,5.71 Lakh,3.5,False,True,False,True,9,9
2702,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,25299,First,24.3,1248.0,88.5,5.0,12.56 Lakh,10.34,True,False,False,True,7,7
2709,Honda Amaze V Petrol,Kochi,2016,40866,First,19.5,1199.0,86.76,5.0,8.16 Lakh,5.47,False,True,False,True,8,8
2711,Mini Cooper Convertible S,Kochi,2017,20469,First,16.82,1998.0,189.08,4.0,44.28 Lakh,35.98,False,True,True,False,7,7
2722,Volkswagen Ameo 1.5 TDI Highline,Kochi,2018,31426,First,21.66,1498.0,108.62,5.0,9.72 Lakh,7.9,True,False,False,True,6,6
2728,Maruti Baleno Alpha CVT,Kochi,2019,13574,First,21.4,1197.0,83.1,5.0,10.3 Lakh,9.51,False,True,True,False,5,5
2742,BMW 5 Series 520d Luxury Line,Ahmedabad,2013,90000,First,22.48,1995.0,190.0,5.0,63.71 Lakh,19.5,True,False,True,False,11,11
2745,Maruti Vitara Brezza ZDi Plus,Kochi,2017,38426,First,24.3,1248.0,88.5,5.0,11.12 Lakh,9.13,True,False,False,True,7,7
2746,Maruti Eeco 7 Seater Standard,Pune,2011,45000,First,15.1,1196.0,73.0,7.0,4.69 Lakh,2.25,False,True,False,True,13,13
2749,Maruti Wagon R LXI,Mumbai,2010,37822,First,22.5,998.0,67.04,5.0,5.04 Lakh,2.35,False,True,False,True,14,14
2763,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2017,72202,First,13.68,2393.0,147.8,8.0,24.01 Lakh,17.92,True,False,False,True,7,7
2767,Mercedes-Benz GLE 350d,Coimbatore,2018,30706,First,11.57,2987.0,254.79,5.0,95.13 Lakh,59.29,True,False,True,False,6,6
2770,Maruti Baleno Alpha,Mumbai,2016,12208,First,21.4,1197.0,83.1,5.0,8.78 Lakh,6.75,False,True,False,True,8,8
2774,Volkswagen Polo GT TSI,Mumbai,2017,27853,First,17.21,1197.0,103.5,5.0,11.26 Lakh,8.25,False,True,True,False,7,7
2788,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2018,20689,First,18.9,1197.0,81.86,5.0,6.68 Lakh,6.07,False,True,False,True,6,6
2801,Renault KWID 1.0 RXT Optional AMT,Coimbatore,2017,53285,First,22.5,999.0,67.0,5.0,5.42 Lakh,4.28,False,True,True,False,7,7
2808,Mercedes-Benz GLE 350d,Mumbai,2017,19863,First,11.57,2987.0,254.79,5.0,91.23 Lakh,64.95,True,False,True,False,7,7
2812,Hyundai Grand i10 1.2 Kappa Sportz,Mumbai,2018,3958,First,18.9,1197.0,81.86,5.0,7.14 Lakh,5.55,False,True,False,True,6,6
2827,BMW X3 xDrive 20d Luxury Line,Hyderabad,2009,58000,First,18.56,1995.0,190.0,5.0,69.59 Lakh,17.98,True,False,True,False,15,15
2851,Renault KWID 1.0 RXT Optional,Kochi,2018,18335,First,21.7,999.0,67.0,5.0,4.61 Lakh,4.5,False,True,False,True,6,6
2853,Volkswagen Polo GT TSI,Mumbai,2017,25000,First,17.21,1197.0,103.5,5.0,11.26 Lakh,7.75,False,True,True,False,7,7
2855,Toyota Fortuner 2.8 2WD AT,Kochi,2019,21719,First,12.9,2755.0,174.5,7.0,37.38 Lakh,33.13,True,False,True,False,5,5
2859,Renault KWID Climber 1.0 MT,Hyderabad,2018,4126,First,21.7,999.0,67.0,5.0,5.3 Lakh,4.8,False,True,False,True,6,6
2860,Tata Bolt Quadrajet XM,Hyderabad,2017,98500,First,22.95,1248.0,74.0,5.0,7.97 Lakh,6.0,True,False,False,True,7,7
2866,BMW 3 Series 320d,Coimbatore,2009,103905,First,22.69,1995.0,190.0,5.0,43.31 Lakh,9.92,True,False,True,False,15,15
2876,Audi A6 35 TDI Matrix,Delhi,2014,56000,First,18.53,1968.0,187.74,5.0,59.38 Lakh,24.0,True,False,True,False,10,10
2878,Volkswagen Vento 1.5 TDI Highline AT,Kochi,2017,33550,First,21.5,1498.0,108.5,5.0,15.86 Lakh,9.6,True,False,True,False,7,7
2879,Audi A6 35 TDI Matrix,Hyderabad,2014,62000,First,18.53,1968.0,187.74,5.0,67.1 Lakh,25.0,True,False,True,False,10,10
2890,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,27852,First,14.8,1497.0,121.36,5.0,14.1 Lakh,10.44,False,True,True,False,6,6
2894,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Mumbai,2018,14000,First,21.5,1497.0,108.5,5.0,12.22 Lakh,9.9,True,False,False,True,6,6
2900,Isuzu MUX 4WD,Jaipur,2017,34429,First,13.8,2999.0,174.57,7.0,33.68 Lakh,20.0,True,False,True,False,7,7
2914,Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52100,First,21.43,1364.0,86.79,5.0,19.27 Lakh,6.5,True,False,False,True,12,12
2915,Hyundai Grand i10 1.2 Kappa Sportz,Jaipur,2018,10000,First,18.9,1197.0,81.86,5.0,6.96 Lakh,5.85,False,True,False,True,6,6
2916,Jeep Compass 2.0 Limited 4X4,Coimbatore,2019,6261,First,16.3,1956.0,170.0,5.0,26.95 Lakh,23.91,True,False,False,True,5,5
2917,Maruti Ignis 1.2 AMT Alpha,Coimbatore,2019,3906,First,20.89,1197.0,81.8,5.0,7.96 Lakh,7.36,False,True,True,False,5,5
2920,Toyota Innova Crysta 2.4 VX MT,Mumbai,2017,38000,First,13.68,2393.0,147.8,7.0,23.06 Lakh,17.65,True,False,False,True,7,7
2922,Toyota Platinum Etios 1.4 GXD,Hyderabad,2015,150000,First,23.59,1364.0,67.05,5.0,9.58 Lakh,6.0,True,False,False,True,9,9
2937,Toyota Innova Crysta 2.8 GX AT 8S,Delhi,2017,18000,First,11.36,2755.0,171.5,8.0,20.8 Lakh,18.25,True,False,True,False,7,7
2957,Nissan Micra Active XV,Ahmedabad,2016,41000,First,19.69,1198.0,67.04,5.0,6.78 Lakh,4.25,False,True,False,True,8,8
2959,Jeep Compass 2.0 Sport,Hyderabad,2017,37000,First,17.1,1956.0,170.0,5.0,19.91 Lakh,16.9,True,False,False,True,7,7
2970,Tata Zest Quadrajet 1.3 75PS XM,Pune,2017,72000,First,22.95,1248.0,74.0,5.0,8.93 Lakh,5.0,True,False,False,True,7,7
2977,Maruti Dzire VXI,Hyderabad,2013,34900,First,22.0,1197.0,81.8,5.0,7.97 Lakh,5.49,False,True,False,True,11,11
2989,Maruti Wagon R LXI,Mumbai,2014,25422,First,22.5,998.0,67.04,5.0,5.04 Lakh,3.25,False,True,False,True,10,10
2990,Maruti Ertiga VDI,Mumbai,2018,14000,First,25.47,1248.0,88.5,7.0,11.66 Lakh,9.25,True,False,False,True,6,6
2994,Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,2017,43000,First,18.15,1198.0,82.0,5.0,7.35 Lakh,4.5,False,True,False,True,7,7
3002,Maruti Swift VXI,Pune,2010,68000,First,22.0,1197.0,81.8,5.0,6.99 Lakh,2.8,False,True,False,True,14,14
3006,Jeep Compass 2.0 Limited,Pune,2018,16039,First,17.1,1956.0,170.0,5.0,23.89 Lakh,18.5,True,False,False,True,6,6
3012,Maruti Swift LDI,Hyderabad,2016,52000,First,28.4,1248.0,74.0,5.0,7.27 Lakh,5.95,True,False,False,True,8,8
3040,Maruti Swift VDI,Kochi,2015,53500,First,28.4,1248.0,74.0,5.0,7.88 Lakh,5.36,True,False,False,True,9,9
3052,Hyundai Xcent 1.2 CRDi S,Mumbai,2016,50000,First,25.4,1186.0,73.97,5.0,8.84 Lakh,3.5,True,False,False,True,8,8
3059,BMW 3 Series 320d Luxury Line,Delhi,2019,87000,First,22.69,1995.0,190.0,5.0,52.46 Lakh,6.67,True,False,True,False,5,5
3067,Mahindra Xylo H4,Coimbatore,2016,93166,Second,14.02,2179.0,118.3,7.0,11.67 Lakh,5.85,True,False,False,True,8,8
3075,Toyota Corolla Altis 1.8 VL CVT,Kolkata,2018,5000,First,14.28,1798.0,138.03,5.0,22.37 Lakh,16.95,False,True,True,False,6,6
3078,Skoda Rapid 1.6 MPI Ambition,Mumbai,2015,39822,First,15.41,1598.0,103.52,5.0,12.02 Lakh,4.68,False,True,False,True,9,9
3080,Renault KWID RXL,Kochi,2017,24214,Second,25.17,799.0,53.3,5.0,3.95 Lakh,3.46,False,True,False,True,7,7
3087,BMW 3 Series 320d,Coimbatore,2013,85846,First,22.69,1995.0,190.0,5.0,48.79 Lakh,13.08,True,False,True,False,11,11
3127,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,35981,First,24.3,1248.0,88.5,5.0,11.29 Lakh,9.51,True,False,False,True,7,7
3132,Porsche Cayenne Base,Kochi,2019,14298,First,13.33,2995.0,340.0,5.0,1.36 Cr,2.02,False,True,True,False,5,5
3142,Honda Brio 1.2 S MT,Mumbai,2015,22000,First,18.5,1198.0,86.8,5.0,6.23 Lakh,3.95,False,True,False,True,9,9
3156,Hyundai Grand i10 1.2 Kappa Magna AT,Coimbatore,2019,12153,First,18.9,1197.0,81.86,5.0,7.98 Lakh,6.84,False,True,True,False,5,5
3158,Audi A4 30 TFSI Premium Plus,Kochi,2017,61221,First,17.84,1395.0,147.51,5.0,47.16 Lakh,21.73,False,True,True,False,7,7
3161,Mini Cooper 5 DOOR D,Kochi,2019,14857,First,20.7,1496.0,113.98,5.0,41.98 Lakh,31.55,True,False,True,False,5,5
3163,Ford Endeavour Titanium 4X2,Coimbatore,2019,14648,First,12.62,2198.0,158.0,7.0,35.29 Lakh,27.36,True,False,False,True,5,5
3168,Tata Zest Revotron 1.2T XM,Kochi,2017,48198,First,17.57,1193.0,88.7,5.0,7.63 Lakh,4.65,False,True,False,True,7,7
3173,Maruti Dzire LDI,Pune,2012,150000,Third,28.4,1248.0,73.75,5.0,7.91 Lakh,2.25,True,False,False,True,12,12
3181,Maruti Wagon R VXI,Chennai,2014,52000,First,22.5,998.0,67.04,5.0,5.51 Lakh,3.45,False,True,False,True,10,10
3186,Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,2017,62788,First,18.9,1197.0,81.86,5.0,8.1 Lakh,6.08,False,True,False,True,7,7
3190,Toyota Innova Crysta 2.8 GX AT,Pune,2018,20300,First,11.36,2755.0,171.5,7.0,20.97 Lakh,18.0,True,False,True,False,6,6
3194,Mini Cooper 3 DOOR D,Kochi,2015,27641,Second,20.7,1496.0,113.98,4.0,34.89 Lakh,24.77,True,False,True,False,9,9
3198,Mahindra XUV500 W7,Delhi,2018,9000,First,14.0,2179.0,155.0,7.0,16.4 Lakh,13.0,True,False,False,True,6,6
3199,BMW 7 Series 730Ld Design Pure Excellence CBU,Kolkata,2012,41100,First,16.77,2993.0,261.49,5.0,1.66 Cr,26.5,True,False,True,False,12,12
3203,Honda City i-VTEC CVT VX,Mumbai,2015,19000,First,18.0,1497.0,117.3,5.0,15.29 Lakh,8.95,False,True,True,False,9,9
3217,Honda City i-VTEC CVT VX,Jaipur,2017,35000,First,18.0,1497.0,117.3,5.0,14.67 Lakh,7.7,False,True,True,False,7,7
3219,Honda City i-VTEC V,Mumbai,2017,11000,First,17.4,1497.0,117.3,5.0,12.57 Lakh,8.5,False,True,False,True,7,7
3226,Nissan Micra XV D,Chennai,2012,93450,Second,23.19,1461.0,63.12,5.0,9.48 Lakh,2.5,True,False,False,True,12,12
3239,Maruti Dzire ZDI,Ahmedabad,2013,56454,First,28.4,1248.0,73.75,5.0,8.95 Lakh,4.65,True,False,False,True,11,11
3244,Jeep Compass 2.0 Limited Option 4X4,Kolkata,2017,15050,First,16.3,1956.0,170.0,5.0,23.19 Lakh,17.5,True,False,False,True,7,7
3254,Ford Freestyle Titanium Plus Petrol,Kolkata,2018,8896,First,19.0,1194.0,94.68,5.0,8.24 Lakh,7.34,False,True,False,True,6,6
3256,Honda Jazz V,Mumbai,2016,31378,First,18.2,1199.0,88.7,5.0,8.71 Lakh,5.9,False,True,False,True,8,8
3259,Audi Q3 30 TDI Premium FWD,Mumbai,2017,31000,First,18.51,1968.0,147.51,5.0,44.75 Lakh,27.0,True,False,True,False,7,7
3266,Mercedes-Benz E-Class E400 Cabriolet,Kolkata,2015,7501,First,10.0,2996.0,333.0,4.0,87.57 Lakh,48.0,False,True,True,False,9,9
3268,Mercedes-Benz GLE 350d,Coimbatore,2018,29277,First,11.57,2987.0,254.79,5.0,95.13 Lakh,59.65,True,False,True,False,6,6
3273,Maruti Baleno Delta CVT,Coimbatore,2018,34630,First,21.4,1197.0,83.1,5.0,8.57 Lakh,7.29,False,True,True,False,6,6
3277,Mini Cooper 3 DOOR D,Kochi,2016,32298,First,20.7,1496.0,113.98,4.0,35 Lakh,23.8,True,False,True,False,8,8
3300,Ford Aspire Ambiente Diesel,Kolkata,2018,17000,First,26.1,1498.0,99.0,5.0,7.56 Lakh,5.65,True,False,False,True,6,6
3324,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,29836,First,17.9,2143.0,136.0,5.0,43.07 Lakh,25.75,True,False,True,False,5,5
3334,Toyota Etios Liva 1.4 GD,Delhi,2013,84000,First,23.59,1364.0,67.04,5.0,7.83 Lakh,3.85,True,False,False,True,11,11
3358,Maruti Celerio VXI AMT,Chennai,2015,55000,First,23.1,998.0,67.04,5.0,6 Lakh,3.5,False,True,True,False,9,9
3373,Honda City i-VTEC VX,Mumbai,2017,7500,First,17.4,1497.0,117.3,5.0,13.76 Lakh,11.15,False,True,False,True,7,7
3374,Renault Duster 110PS Diesel RxZ AMT,Jaipur,2016,68163,First,19.6,1461.0,108.45,5.0,14.11 Lakh,8.9,True,False,True,False,8,8
3381,Maruti Vitara Brezza LDi,Kochi,2017,35384,First,24.3,1248.0,88.5,5.0,9.12 Lakh,8.61,True,False,False,True,7,7
3383,Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,First,23.0,1498.0,98.96,5.0,11.2 Lakh,9.25,True,False,False,True,6,6
3417,BMW 3 Series 320d,Mumbai,2010,67000,Second,22.69,1995.0,190.0,5.0,47.87 Lakh,9.25,True,False,True,False,14,14
3425,Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,First,24.3,1248.0,88.5,5.0,12.47 Lakh,10.15,True,False,False,True,6,6
3430,Toyota Etios Liva 1.2 G,Chennai,2011,42000,Second,17.71,1197.0,78.9,5.0,6.51 Lakh,3.75,False,True,False,True,13,13
3448,Honda WRV i-VTEC VX,Ahmedabad,2017,32248,First,17.5,1199.0,88.7,5.0,10.32 Lakh,8.25,False,True,False,True,7,7
3451,Hyundai Grand i10 1.2 Kappa Asta,Bangalore,2014,61325,First,18.9,1197.0,81.86,5.0,8.1 Lakh,4.4,False,True,False,True,10,10
3465,Honda Amaze S Petrol,Jaipur,2014,69000,First,19.5,1199.0,88.76,5.0,7.52 Lakh,4.5,False,True,False,True,10,10
3471,Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,First,21.5,1498.0,108.5,5.0,15.68 Lakh,10.3,True,False,True,False,8,8
3480,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2014,33496,First,18.9,1197.0,81.86,5.0,7.45 Lakh,5.5,False,True,False,True,10,10
3500,BMW 5 Series 520d Luxury Line,Delhi,2013,65000,First,22.48,1995.0,190.0,5.0,67.87 Lakh,21.26,True,False,True,False,11,11
3501,Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,Second,14.28,1798.0,138.03,5.0,20.48 Lakh,11.5,False,True,False,True,8,8
3514,Honda City i-VTEC CVT VX,Pune,2018,4500,First,18.0,1497.0,117.3,5.0,15.17 Lakh,12.5,False,True,True,False,6,6
3518,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,42646,First,19.6,1461.0,108.45,5.0,15.05 Lakh,12.46,True,False,True,False,7,7
3524,Maruti Swift VDI,Jaipur,2015,63310,First,28.4,1248.0,74.0,5.0,8.13 Lakh,5.1,True,False,False,True,9,9
3537,Honda Jazz V,Hyderabad,2015,37000,First,18.2,1199.0,88.7,5.0,8.79 Lakh,6.3,False,True,False,True,9,9
3539,Nissan Terrano XL D Option,Hyderabad,2013,65280,First,19.87,1461.0,83.14,5.0,14.72 Lakh,5.8,True,False,False,True,11,11
3544,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,First,16.3,1956.0,170.0,5.0,25.54 Lakh,20.0,True,False,False,True,7,7
3550,Honda City i-DTEC ZX,Pune,2017,42000,First,25.6,1498.0,98.6,5.0,16.84 Lakh,12.0,True,False,False,True,7,7
3552,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,First,24.0,1186.0,73.97,5.0,8.28 Lakh,5.95,True,False,False,True,6,6
3555,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,First,13.68,2393.0,147.8,7.0,23.94 Lakh,22.2,True,False,False,True,5,5
3567,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,First,17.9,2143.0,136.0,5.0,43.07 Lakh,30.77,True,False,True,False,5,5
3569,Mahindra KUV 100 G80 K8,Jaipur,2018,15900,First,18.15,1198.0,82.0,6.0,7.88 Lakh,6.25,False,True,False,True,6,6
3572,Audi A6 35 TDI Matrix,Coimbatore,2017,36824,First,18.53,1968.0,187.74,5.0,69.37 Lakh,39.84,True,False,True,False,7,7
3578,Maruti Baleno Zeta CVT,Kolkata,2016,20000,First,21.4,1197.0,83.1,5.0,9.04 Lakh,5.74,False,True,True,False,8,8
3581,BMW 3 Series Luxury Line,Ahmedabad,2016,27000,First,21.76,1995.0,190.0,5.0,55.07 Lakh,35.0,True,False,True,False,8,8
3582,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,First,28.4,1248.0,73.75,5.0,10.97 Lakh,8.9,True,False,True,False,7,7
3584,Jeep Compass 2.0 Longitude,Kochi,2018,42203,First,17.1,1956.0,170.0,5.0,21.72 Lakh,19.46,True,False,False,True,6,6
3587,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,First,21.5,1497.0,108.5,5.0,11.47 Lakh,9.22,True,False,False,True,6,6
3603,Renault KWID RXT Optional,Pune,2018,5000,First,25.17,799.0,53.3,5.0,4.9 Lakh,3.5,False,True,False,True,6,6
3640,Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006,First,14.24,2755.0,174.5,7.0,36.69 Lakh,10.64,True,False,False,True,13,13
3648,Honda Jazz V CVT,Mumbai,2017,17978,First,19.0,1199.0,88.7,5.0,10.1 Lakh,6.95,False,True,True,False,7,7
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,First,25.1,1248.0,88.5,5.0,12.53 Lakh,6.99,True,False,False,True,8,8
3662,Tata Hexa XT,Pune,2017,39800,First,17.6,2179.0,153.86,7.0,20.87 Lakh,14.25,True,False,False,True,7,7
3674,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,First,15.1,1196.0,73.0,7.0,4.98 Lakh,4.3,False,True,False,True,8,8
3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,First,20.89,1197.0,81.8,5.0,5.9 Lakh,5.5,False,True,False,True,5,5
3687,Volkswagen Polo GT TSI,Coimbatore,2017,50534,First,17.21,1197.0,103.5,5.0,11.66 Lakh,8.27,False,True,True,False,7,7
3697,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,First,22.48,1995.0,190.0,5.0,63.71 Lakh,16.5,True,False,True,False,14,14
3705,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,First,17.9,2143.0,170.0,5.0,64.57 Lakh,50.97,True,False,True,False,5,5
3706,BMW 3 Series Luxury Line,Mumbai,2016,31000,First,21.76,1995.0,190.0,5.0,60.88 Lakh,29.95,True,False,True,False,8,8
3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,First,14.8,1497.0,121.36,5.0,13.23 Lakh,9.99,False,True,True,False,7,7
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,First,24.3,1248.0,88.5,5.0,11.06 Lakh,9.25,True,False,False,True,7,7
3731,Nissan Terrano XV D Pre,Mumbai,2013,60000,Second,19.64,1461.0,108.5,5.0,17.21 Lakh,5.45,True,False,False,True,11,11
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,First,23.1,998.0,67.04,5.0,6.56 Lakh,5.25,False,True,True,False,7,7
3735,BMW 3 Series 320d,Hyderabad,2010,80000,First,22.69,1995.0,190.0,5.0,47.2 Lakh,14.2,True,False,True,False,14,14
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,First,18.9,1197.0,81.86,5.0,6.82 Lakh,4.87,False,True,False,True,8,8
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,First,24.3,1248.0,88.5,5.0,12.56 Lakh,11.39,True,False,False,True,7,7
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,First,24.3,1248.0,88.5,5.0,10.14 Lakh,8.0,True,False,False,True,8,8
3752,Land Rover Range Rover Sport HSE,Kochi,2015,38467,First,12.65,2993.0,255.0,5.0,1.6 Cr,70.66,True,False,True,False,9,9
3759,Maruti Alto K10 VXI,Mumbai,2017,12000,First,24.07,998.0,67.1,5.0,4.82 Lakh,3.25,False,True,False,True,7,7
3774,Maruti Ciaz Zeta,Kochi,2018,10575,First,21.56,1462.0,103.25,5.0,11.11 Lakh,9.18,False,True,False,True,6,6
3777,Maruti Wagon R VXI 1.2,Kochi,2015,49818,First,21.5,1197.0,81.8,5.0,5.44 Lakh,4.11,False,True,False,True,9,9
3784,Toyota Innova Crysta 2.8 ZX AT,Kochi,2017,26023,First,11.36,2755.0,171.5,7.0,26.55 Lakh,19.97,True,False,True,False,7,7
3786,Maruti Swift VDI,Pune,2014,115000,First,28.4,1248.0,74.0,5.0,8.26 Lakh,4.5,True,False,False,True,10,10
3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,First,20.65,1248.0,88.7,5.0,10.06 Lakh,5.85,True,False,False,True,7,7
3820,Maruti Alto K10 VXI,Chennai,2011,28300,First,24.07,998.0,67.1,5.0,4.5 Lakh,2.15,False,True,False,True,13,13
3836,Audi A6 35 TFSI Matrix,Delhi,2018,22000,First,15.26,1798.0,187.74,5.0,56.97 Lakh,41.5,False,True,True,False,6,6
3838,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,First,24.3,1248.0,88.5,5.0,12.56 Lakh,11.0,True,False,False,True,6,6
3841,Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,First,17.0,1591.0,121.3,5.0,11.19 Lakh,8.7,False,True,False,True,6,6
3842,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,First,25.47,1248.0,88.5,7.0,13.33 Lakh,9.9,True,False,False,True,8,8
3845,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,First,17.0,1591.0,121.3,5.0,11.67 Lakh,5.77,False,True,False,True,12,12
3852,BMW 3 Series 320d,Kochi,2012,55598,First,22.69,1995.0,190.0,5.0,47.87 Lakh,11.5,True,False,True,False,12,12
3889,Maruti Dzire VDI,Jaipur,2013,77084,First,28.4,1248.0,73.75,5.0,8.75 Lakh,4.95,True,False,False,True,11,11
3907,Toyota Innova Crysta 2.8 GX AT 8S,Chennai,2016,40000,First,11.36,2755.0,171.5,8.0,21.1 Lakh,16.45,True,False,True,False,8,8
3910,Maruti Baleno Alpha Diesel,Mumbai,2018,2000,First,27.39,1248.0,74.0,5.0,10.28 Lakh,8.7,True,False,False,True,6,6
3911,Skoda Superb Style 1.8 TSI AT,Mumbai,2016,14500,First,14.67,1798.0,177.46,5.0,33.36 Lakh,20.75,False,True,True,False,8,8
3927,Maruti Ciaz Alpha,Mumbai,2017,19416,First,21.56,1462.0,103.25,5.0,11.56 Lakh,8.25,False,True,False,True,7,7
3935,Toyota Innova Crysta 2.8 ZX AT,Pune,2016,50296,Second,11.36,2755.0,171.5,7.0,27.07 Lakh,19.0,True,False,True,False,8,8
3943,Jeep Compass 2.0 Longitude,Kochi,2018,26101,First,17.1,1956.0,170.0,5.0,21.38 Lakh,17.55,True,False,False,True,6,6
3944,Maruti Alto K10 LXI Optional,Pune,2016,7000,First,24.07,998.0,67.1,5.0,4.36 Lakh,3.0,False,True,False,True,8,8
3953,Honda Jazz Exclusive CVT,Mumbai,2018,3000,First,19.0,1199.0,88.7,5.0,10.81 Lakh,8.25,False,True,True,False,6,6
3964,Nissan Sunny XE P,Coimbatore,2012,50297,First,16.95,1498.0,97.6,5.0,8.55 Lakh,4.69,False,True,False,True,12,12
4022,Toyota Corolla Altis 1.8 GL,Chennai,2009,32000,Second,14.28,1798.0,138.03,5.0,22.66 Lakh,4.95,False,True,False,True,15,15
4026,Maruti Alto K10 VXI,Jaipur,2016,51264,First,24.07,998.0,67.1,5.0,4.24 Lakh,3.2,False,True,False,True,8,8
4028,Mercedes-Benz CLA 200 CGI Sport,Delhi,2016,40000,First,15.04,1991.0,183.0,5.0,41.02 Lakh,24.5,False,True,True,False,8,8
4034,Hyundai Creta 1.6 SX Automatic Diesel,Kolkata,2018,14000,First,17.6,1582.0,126.2,5.0,17 Lakh,11.25,True,False,True,False,6,6
